protein,Q45070,Glucuronoxylanase XynC,Endoxylanase XynC,Glucuronoxylan xylanohydrolase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A4ISU9,Carbon storage regulator homolog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A0A0E0TGM2,UvrABC system protein B,Excinuclease ABC subunit B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,W5P642,COMPLEX III SUBUNIT 7 14KDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,K4P132,N methyltransferase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9KHK2,FAD dependent oxygenase EncM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P48775,Tryptophanase,Tryptophan pyrrolase,Tryptamin 23 dioxygenase,Tryptophan oxygenase,Tryptophan 23 dioxygenase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P36959,GMP reductase I,GMP reductase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q8GME8,ACP polyene thioesterase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P36955,EPC 1,Serpin F1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A0A0F6AW83,Conjugative transfer: regulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q8GME2,Oxidoreductase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P36952,Maspin,Maspin precursor,Peptidase inhibitor 5,Serpin B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9NY33,Dipeptidyl arylamidase III,Dipeptidyl aminopeptidase III,Dipeptidyl peptidase III,Enkephalinase B,Dipeptidyl peptidase 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q392K7,4 oxalocrotonate tautomerase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,G3XDA8,Phosphate binding protein,Phosphate binding protein PstS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q5ZAJ0,NADPH oxidase RBOHB,Putative uncharacterized protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q02MM2,Csy4 ENDORIBONUCLEASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q8DQA6,Putative uncharacterized protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9UR30,EPOXIDE HYDROLASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,B9PMU7,Ribosomal protein uS17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9SPD4,25 kDa protein elicitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A9CB85,Hexon interlacing protein LH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P60992,Heteroscodratoxin 1,Kappa theraphotoxin Hm1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9SMD1,Small ubiquitin related modifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P60994,Ervatamin B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9NV88,Integrator complex subunit 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P22829,Orphan nuclear receptor NR4A1,Orphan nuclear receptor HMR,NUR77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q12737,Bilirubin oxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A0A0H2WZY4,Ribokinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P16304,ATP:AMP phosphotransferase,Superoxide inducible protein 16,Adenylate kinase,Adenylate monophosphate kinase,ATP AMP transphosphorylase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q739M5,Spore coat protein H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,G0RYC6#G0SDW4,null#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q8PHQ1,Nitrate transport protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,G2QES5#G2QEZ2,null#null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A4IMB4,Site determining protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q739M9,Fosfomycin resistance protein,Metallothiol transferase FosB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,D0K9R6,Glyoxalase family protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A6ZNQ1,ATP dependent RNA helicase DBP5,ATP dependent RNA Helicase DBP5,Helicase CA5 6,DEAD box protein 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q837A3,Folate ECF transporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q3D8N4,Lipoate protein ligase A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A0A0H3LT39,mandelate racemase,Putative mandelate racemase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,W8TRD5,50S ribosomal protein L24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q5H7J4,Non structural protein 1,Nonstructural protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q72SM7,LipL32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,B3DH80,Cyp17a1 protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A9CHM9,Aminoacyl carrier protein,Hypothetical protein Atu2571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,C9QXL3,DNA binding protein fis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9H6S0,YTH domain containing protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q7SXR4,LSM14A PROTEIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q82Z74,Lipoprotein YaeC family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q8A090,Putative uncharacterized protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P58738,Expansin B1,Pollen allergen Zea m 1,ZmEXPB1,Beta expansin 1a,Allergen Zea m 1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,M1PKZ3,Putative phage lysin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P02407,RP51A,40S ribosomal protein S17 A,40S ribosomal protein S17,eS17 yeast S17,40S ribosomal protein rpS17 S17e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P50120,retinol binding protein 2,Retinol binding protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q5ZYP6,Elongation factor G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P02400,SDDDMG peptide,YL44C,YPA1,L45,L12EIA,YP2beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q99ZN4,Sortase A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P56601,Protoporphyrinogen oxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,E9PR30,40S ribosomal protein S30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q81MQ0,CBS domain protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q55793,Probable cysteine desulfurase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q59232,Cel5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P51659,Multifunctional protein 2,D bifunctional protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,B0VAD0,Uncharacterized protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A0A0E1CQ35,Fosfomycin resistance protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q7ZAG8,Sulfide quinone reductase,NADH oxidase,Sulfide:quinone oxidoreductase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9Y6Q9,Nuclear Receptor coactivator,Nuclear Receptor coactivator 3,ACTR,Nuclear receptor coactivator 3,CBP interacting protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9Y6Q6,Receptor activator of NF KB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P07954,Fumarate hydratase mitochondrial,Fumarate hydratase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A7V185,hypothetical protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q1K8B6,polysaccharide monooxygenase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P34081,HNH homing endonuclease I HmuI,DNA endonuclease I HmuI,HNH homing endonuclease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P34087,B16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q96IV0,Peptide N glycanase HOMOLOG,Peptide:N glycanase,N glycanase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q91XX3,MCG133388 isoform CRA_y,Protocadherin Gamma B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P23065,Non structural protein 2,Non structural protein NS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P24289,Endonuclease P1,Nuclease P1,P1 Nuclease,Deoxyribonuclease P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9ZF99,PROTEIN Malate dehydrogenase,Malate dehydrogenase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q8WYN0,Cysteine protease ATG4A,cysteine protease ATG4A,Autophagin 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,G0SAK8,PAN2,PAB1P dependent polyA nuclease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q92R45,ArsH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P27958,Ns4a peptide,NS3 PROTEASE,RNA DIRECTED RNA POLYMERASE,KLV peptide,PROTEIN NS3 PROTEIN,HCV E2 antigen,PROTEASE NS2 3 p23,HEPATITIS C VIRUS CAPSID PROTEIN,NS3 4A PROTEASE,HCV NS3 SERINE PROTEASE,NS3 PROTEASE HELICASE,Non structural PROTEIN 5B NS5B,HCV E2 glycoprotein Epitope II,peptide,PROTEASE,Genome polyprotein,HELICASE NS3,polyprotein,HCV HELICASE,HCV E1 peptide,Envelope glycoprotein E2,NS3 PROTEIN,HEPATITIS C VIRUS,HCV E2 antigen residues 432 446,Non structural PROTEIN 4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q6FVW6,Kinesin like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P55957,p22 BID,human_BID_BH3_SAHB,protein BID,BID MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q1J1N6,DNA damage response protein B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9X4C9,Replicative DNA helicase,Replicative helicase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9X2A8,DIGUANYLATE CYCLASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,O33272,Disulfide oxidoreductase,Isomerase DsbG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,G0XNW5,Tail fiber protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,O89049,Thioredoxin reductase 1,Thioredoxin reductase,Thioredoxin reductase TR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q3JVB1,ATP:AMP phosphotransferase,Adenylate kinase,Adenylate monophosphate kinase,ATP AMP transphosphorylase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q91XX9,Protocadherin gamma A9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,O75928,DAB2 interacting protein,E3 SUMO protein ligase PIAS2,PIAS NY protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P08170,lipoxygenase 1,Lipoxygenase 1,Seed lipoxygenase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P08171,Esterase 6,Carboxylic ester hydrolase 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P23395,Methionine tRNA ligase,Methionyl tRNA synthetase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P23394,Helicase CA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P08174,decay accelerating factor,decay accelerating factor CD55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P23396,ribosomal protein US3,40S ribosomal protein S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,F0K5D8,Acetyl CoA acetyltransferase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P08178,AIRS,AIR synthase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P08179,GAR transformylase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,O75925,Gu binding protein,DEAD H box binding protein 1,E3 SUMO protein ligase PIAS1,RNA helicase II binding protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,O88508,DNA methyltransferase MmuIIIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,O88509,DNA methyltransferase MmuIIIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P27482,Calmodulin related protein NB 1,CaM like protein,Calmodulin like protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P27485,retinol binding protein,Retinol binding protein 4,Plasma retinol binding protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P27487,Dipeptidyl peptidase,ADABP,Hypothetical protein DPP4,T cell activation antigen CD26,Dipeptidyl peptidase IV,Dipeptidyl peptidase 4,TP103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q72L76,50S ribosomal protein L20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q7A441,MPT synthase subunit 1,Sulfur carrier protein MoaD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9UKN5,PR domain zinc finger protein 4,PR domain containing protein 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P34629,Leucine aminopeptidase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q8KAL8,Hypothetical protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q38814,Thiazole biosynthetic enzyme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,G0QG75,Bacteriorhodopsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A0A0M3KL51,FIMBRIAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9M5J1,Fatty acid alpha oxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q62425,dEV8,dEV8 PEPTIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q62424,Homeobox protein Hox 1.10,Homeobox protein Hox A13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q2YAJ6,Phage integrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A2T3T2,Outer capsid protein VP4,Hemagglutinin,Outer capsid protein VP8*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q62420,SH3p4,SH3 domain protein 2A,Endophilin 1,Endophilin A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,D3QYD6,50S ribosomal protein L31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,G5EF60,Stromal interaction molecule 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q2T7I5,Citrate synthase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q93IS4,Putative cytoplasmic protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q8CH02,Splicing factor 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P32664,NADH pyrophosphatase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9X5C9,shikimate dehydrogenase,Quinate shikimate dehydrogenase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q93RE7,Rhamnosidase B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P0A7V8,30S ribosomal protein S4,30S ribosomal subunit protein S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,O33897,CELLULASE,ENDOGLUCANASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P0A7V0,30S ribosomal subunit protein S2,30S ribosomal protein S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P0A7V3,30S ribosomal subunit protein S3,30S ribosomal protein S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P0A7V4,30S ribosomal protein S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,M9MMP3,Cathelicidin PY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P0A7V7,30S ribosomal protein S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P21507,ATP dependent RNA helicase SrmB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P21505,Homing endonuclease I DmoI,PROTEIN I DmoI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,B0VKR7,Histidyl tRNA synthetase,Histidine tRNA ligase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P24752,T2,Acetyl CoA acetyltransferase,Acetoacetyl CoA thiolase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,A2EXW7,Ribosomal protein L36e putative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9JZ10,Putative uncharacterized protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q7AKG9,RNA polymerase sigma R factor,RNA polymerase sigma factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q8WQM6,DNA topoisomerase I like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,O86033,Glycerokinase,Glycerol kinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,O86034,3 hydroxybutyrate dehydrogenase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P86352,Seed lectin alpha chain,lectin alpha chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P86353,lectin beta chain,Seed lectin beta chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q9TY95,p126,Serine repeat antigen protein,111 kDa antigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,P9WMW9,Putative uncharacterized protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protein,Q0GF90,FIBER KNOB DOMAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
